rootfolder,video,utterance,arousal,valence,fold
34d64e449,34d64e449_3,utterance_50.mp4,0.5746220236999999,0.21280257660000002,1
34d64e449,34d64e449_3,utterance_51.mp4,0.5228758578,-0.0589352896,1
34d64e449,34d64e449_3,utterance_52.mp4,0.434293584,-0.1607681042,1
34d64e449,34d64e449_3,utterance_53.mp4,0.34640490409999997,-0.114179954,1
3c22d7086,3c22d7086_2,utterance_25.mp4,0.6575954661,0.43049137810000004,1
3c22d7086,3c22d7086_2,utterance_26.mp4,0.33232012489999996,-0.3122051793,1
3c22d7086,3c22d7086_2,utterance_28.mp4,0.1903821011,-0.4733642617,1
3c22d7086,3c22d7086_2,utterance_29.mp4,0.2737862575,-0.40712652509999997,1
3c22d7086,3c22d7086_3,utterance_34.mp4,0.8756021748999999,0.3966880856,1
3c22d7086,3c22d7086_3,utterance_35.mp4,0.8648473946999999,0.4115801585,1
3c22d7086,3c22d7086_3,utterance_36.mp4,0.9275448121,0.4824057828,1
3c22d7086,3c22d7086_3,utterance_37.mp4,0.9220626190000001,0.5491952726,1
3c22d7086,3c22d7086_3,utterance_38.mp4,0.9157030358,0.49306907479999995,1
3c22d7086,3c22d7086_3,utterance_41.mp4,0.9333052106999999,0.5929790397,1
3c22d7086,3c22d7086_3,utterance_42.mp4,0.9342669687999999,0.5825216997,1
3c22d7086,3c22d7086_3,utterance_43.mp4,0.8883378342,0.5207308391,1
3c22d7086,3c22d7086_3,utterance_45.mp4,0.8548991390999999,0.36767054299999996,1
3df704c40,3df704c40_1,utterance_1.mp4,0.2677796068,0.486860126,1
3df704c40,3df704c40_1,utterance_3.mp4,0.24437993600000002,-0.1269868188,1
3df704c40,3df704c40_1,utterance_4.mp4,0.16916315489999997,-0.0710934799,1
3df704c40,3df704c40_1,utterance_5.mp4,0.303143103,-0.34490249770000003,1
3df704c40,3df704c40_1,utterance_6.mp4,0.477918636,-0.3899682012,1
3df704c40,3df704c40_1,utterance_7.mp4,0.22721172399999998,-0.20987783289999998,1
3df704c40,3df704c40_1,utterance_8.mp4,0.21282906699999998,-0.3479001038,1
3df704c40,3df704c40_1,utterance_9.mp4,0.35842642799999996,-0.2091379955,1
3df704c40,3df704c40_1,utterance_10.mp4,0.4337094281,-0.1829613303,1
3df704c40,3df704c40_1,utterance_11.mp4,0.14808286910000001,-0.1681287107,1
3df704c40,3df704c40_1,utterance_12.mp4,0.0967669864,-0.10799481789999998,1
3df704c40,3df704c40_1,utterance_13.mp4,0.3076774862,-0.26789443739999996,1
3df704c40,3df704c40_1,utterance_14.mp4,0.12791196130000002,-0.1483784376,1
3df704c40,3df704c40_1,utterance_16.mp4,0.0827390412,-0.1913623823,1
3df704c40,3df704c40_1,utterance_17.mp4,0.0772375793,-0.37864439310000003,1
3df704c40,3df704c40_1,utterance_19.mp4,0.1500485104,-0.2228428321,1
3df704c40,3df704c40_1,utterance_20.mp4,0.5136151643,-0.4423091501,1
3ecbd1402,3ecbd1402_1,utterance_12.mp4,0.7599068333,0.66348598,1
3ecbd1402,3ecbd1402_1,utterance_13.mp4,0.8317839501000001,0.6976507661,1
3ecbd1402,3ecbd1402_1,utterance_14.mp4,0.6557441536,0.616293015,1
3ecbd1402,3ecbd1402_1,utterance_15.mp4,0.6127866566,0.5590158457,1
3ecbd1402,3ecbd1402_1,utterance_16.mp4,0.7131329770999999,0.7179349295999999,1
3ecbd1402,3ecbd1402_1,utterance_17.mp4,0.8121022943,0.7610582626000001,1
3ecbd1402,3ecbd1402_2,utterance_22.mp4,0.6279471715,0.3745944266,1
3ecbd1402,3ecbd1402_2,utterance_23.mp4,0.5825027335,0.7599536406,1
3ecbd1402,3ecbd1402_2,utterance_25.mp4,0.6882586465,0.4987688388,1
3ecbd1402,3ecbd1402_2,utterance_26.mp4,0.7980200264,0.7051513493000001,1
3ecbd1402,3ecbd1402_2,utterance_28.mp4,0.43462660420000004,0.4848872123,1
3ecbd1402,3ecbd1402_2,utterance_29.mp4,0.4318087125,0.5245002231,1
3ecbd1402,3ecbd1402_2,utterance_30.mp4,0.3840728259,0.5862892546,1
3ecbd1402,3ecbd1402_3,utterance_32.mp4,0.7859002631,0.3761353683,6
3ecbd1402,3ecbd1402_3,utterance_33.mp4,0.8780487926,0.2101594315,6
3ecbd1402,3ecbd1402_3,utterance_34.mp4,0.8334932258,0.32250740710000003,6
3ecbd1402,3ecbd1402_5,utterance_59.mp4,0.48197850299999995,0.7745707386,6
3ecbd1402,3ecbd1402_5,utterance_61.mp4,0.44570395960000003,0.608739325,6
3ecbd1402,3ecbd1402_5,utterance_62.mp4,0.4579984062,0.6505531182000001,6
3ecbd1402,3ecbd1402_5,utterance_63.mp4,0.4722411532,0.7245419825,6
3ecbd1402,3ecbd1402_5,utterance_64.mp4,0.4595340957,0.8391689794,6
3ecbd1402,3ecbd1402_5,utterance_65.mp4,0.5590253876,0.6971108370999999,6
3ecbd1402,3ecbd1402_5,utterance_66.mp4,0.4730373807,0.7666509963,6
3ecbd1402,3ecbd1402_6,utterance_70.mp4,0.6132829994,0.3146912433,1
3ecbd1402,3ecbd1402_6,utterance_72.mp4,0.3177112367,-0.0723508524,1
3ecbd1402,3ecbd1402_6,utterance_73.mp4,0.42572295909999996,0.1548385571,1
3ecbd1402,3ecbd1402_9,utterance_112.mp4,0.6365473228,0.7116938742,1
3ecbd1402,3ecbd1402_9,utterance_113.mp4,0.5839456927000001,0.6855079206,1
3ecbd1402,3ecbd1402_9,utterance_114.mp4,0.5179430147,0.49940134979999995,1
4137641fa,4137641fa_1,utterance_1.mp4,0.907952223,0.4162736363,1
4137641fa,4137641fa_1,utterance_3.mp4,0.3223469599,0.1261171666,1
4137641fa,4137641fa_1,utterance_4.mp4,0.5298071202,0.1458314537,1
4137641fa,4137641fa_1,utterance_6.mp4,0.9204717915999999,0.5273523416,1
4137641fa,4137641fa_1,utterance_7.mp4,0.4122780139,0.08738089339999999,1
4137641fa,4137641fa_1,utterance_8.mp4,0.2833269241,0.0792042728,1
4137641fa,4137641fa_1,utterance_9.mp4,0.38177189990000004,-0.1359674195,1
4137641fa,4137641fa_1,utterance_10.mp4,0.2854722914,-0.2501644719,1
4137641fa,4137641fa_1,utterance_11.mp4,0.7258052842,-0.0985673587,1
4137641fa,4137641fa_1,utterance_13.mp4,0.321846272,-0.1706244607,1
4137641fa,4137641fa_1,utterance_14.mp4,0.4979799882,-0.2741090168,1
4137641fa,4137641fa_1,utterance_15.mp4,0.4459486388,0.07798368900000001,1
4137641fa,4137641fa_1,utterance_16.mp4,0.5312947193,-0.2343266923,1
4137641fa,4137641fa_1,utterance_17.mp4,0.8329055540000001,0.35665706950000003,1
46a7f440b,46a7f440b_1,utterance_1.mp4,0.7717663787000001,-0.1379425964,1
46a7f440b,46a7f440b_1,utterance_2.mp4,0.7884330911,0.22773521600000002,1
46a7f440b,46a7f440b_1,utterance_5.mp4,0.8265132351000001,0.28919610030000004,1
46a7f440b,46a7f440b_1,utterance_6.mp4,0.398512463,0.3886636429,1
4ae5ecb00,4ae5ecb00_1,utterance_1.mp4,0.612503363,0.0469926475,6
4ae5ecb00,4ae5ecb00_1,utterance_2.mp4,0.627564335,0.2943077921,6
4ae5ecb00,4ae5ecb00_1,utterance_3.mp4,0.5873242299,0.3635875801,6
4ae5ecb00,4ae5ecb00_1,utterance_4.mp4,0.5625165622,0.30267505219999996,6
4ae5ecb00,4ae5ecb00_1,utterance_5.mp4,0.6015572136999999,0.122763137,6
4ae5ecb00,4ae5ecb00_1,utterance_6.mp4,0.5570697333,0.1903394723,6
4ae5ecb00,4ae5ecb00_1,utterance_7.mp4,0.5861294858,0.0916707633,6
4ae5ecb00,4ae5ecb00_1,utterance_8.mp4,0.6877008169,0.3064808981,6
4ae5ecb00,4ae5ecb00_1,utterance_10.mp4,0.6260632577,0.2364647516,6
4ae5ecb00,4ae5ecb00_1,utterance_11.mp4,0.6847332951999999,0.2795534491,6
4ae5ecb00,4ae5ecb00_2,utterance_13.mp4,0.653,0.2060251239,6
4ae5ecb00,4ae5ecb00_2,utterance_14.mp4,0.345,0.0924902563,6
4ae5ecb00,4ae5ecb00_2,utterance_15.mp4,0.616,0.2160029793,6
4ae5ecb00,4ae5ecb00_2,utterance_16.mp4,0.231,0.22120113489999998,6
4ae5ecb00,4ae5ecb00_3,utterance_17.mp4,0.5244348527,0.0320396051,1
4ae5ecb00,4ae5ecb00_3,utterance_18.mp4,0.9171676556,0.8873867428,1
4ae5ecb00,4ae5ecb00_3,utterance_19.mp4,0.9363570604000001,0.9631881403,1
4b8bb9418,4b8bb9418_2,utterance_20.mp4,0.1489714778,-0.012441399799999999,1
4b8bb9418,4b8bb9418_2,utterance_21.mp4,0.0180357405,-0.0175992887,1
4b8bb9418,4b8bb9418_2,utterance_22.mp4,0.22784512440000002,-0.3902755623,1
4b8bb9418,4b8bb9418_2,utterance_23.mp4,0.19455667699999998,-0.1885477893,1
4b8bb9418,4b8bb9418_2,utterance_24.mp4,0.085790252,-0.2972580253,1
4b8bb9418,4b8bb9418_2,utterance_25.mp4,0.1159953049,-0.097588533,1
4b93b8b75,4b93b8b75_1,utterance_1.mp4,0.6240899332000001,-0.1780078491,6
4b93b8b75,4b93b8b75_1,utterance_2.mp4,0.5121844727,0.14437171669999999,6
4b93b8b75,4b93b8b75_1,utterance_3.mp4,0.38569305,0.251788542,6
5005286b9,5005286b9_1,utterance_2.mp4,0.2436666172,-0.1686953443,1
5005286b9,5005286b9_1,utterance_3.mp4,0.5343317508,-0.24357576179999998,1
5005286b9,5005286b9_1,utterance_4.mp4,0.5643298221999999,-0.2369560477,1
5005286b9,5005286b9_1,utterance_5.mp4,0.62977547,-0.381076006,1
5005286b9,5005286b9_1,utterance_6.mp4,0.5355515334000001,-0.377371405,1
5005286b9,5005286b9_1,utterance_7.mp4,0.5824380815,-0.3519008395,1
5005286b9,5005286b9_1,utterance_8.mp4,0.5311020282,-0.5258767655,1
5005286b9,5005286b9_1,utterance_12.mp4,0.4672083589,-0.4517617705,1
5005286b9,5005286b9_1,utterance_16.mp4,0.6386535616,-0.4773162244,1
5005286b9,5005286b9_1,utterance_18.mp4,0.6324352627000001,-0.4664560867,1
5005286b9,5005286b9_1,utterance_19.mp4,0.6437708708,-0.3144246368,1
5005286b9,5005286b9_1,utterance_20.mp4,0.7983259648000001,-0.33418884530000004,1
5005286b9,5005286b9_1,utterance_21.mp4,0.7389931755,-0.18639455289999998,1
5005286b9,5005286b9_1,utterance_23.mp4,0.6094368946000001,-0.21789770960000002,1
5005286b9,5005286b9_1,utterance_24.mp4,0.6462142932,-0.19882448879999998,1
55a78acb5,133194836_1,utterance_1.mp4,0.38665365939999996,-0.4997137071,1
55a78acb5,133194836_1,utterance_2.mp4,0.7503619909,-0.3407795647,1
55a78acb5,133194836_1,utterance_3.mp4,0.2720341995,0.0040551623,1
55a78acb5,55a78acb5_1,utterance_1.mp4,0.6932967058,0.0924415826,1
55a78acb5,55a78acb5_1,utterance_2.mp4,0.4262188706,0.285501367,1
55a78acb5,55a78acb5_1,utterance_3.mp4,0.9150793137000001,-0.2065957059,1
55a78acb5,55a78acb5_1,utterance_4.mp4,0.8270155504000001,0.13271043230000001,1
5b44393ed,5b44393ed,utterance_4.mp4,0.1700912674,-0.023696688100000002,1
5b44393ed,5b44393ed,utterance_6.mp4,0.41766831439999996,0.29294692969999997,1
5b44393ed,5b44393ed,utterance_7.mp4,0.39864565630000004,0.3250043096,1
5b44393ed,5b44393ed,utterance_8.mp4,0.7025726203,0.013543570900000001,1
5b44393ed,5b44393ed,utterance_9.mp4,0.3433573015,-0.3335607654,1
5b44393ed,5b44393ed,utterance_10.mp4,0.6039704978,-0.0853779008,1
5b44393ed,5b44393ed,utterance_12.mp4,0.4836010168,0.34752865920000003,1
5b44393ed,5b44393ed,utterance_13.mp4,0.4361876374,-0.0248203106,1
5b44393ed,5b44393ed,utterance_14.mp4,0.34478324689999995,-0.1196106832,1
5b44393ed,5b44393ed,utterance_15.mp4,0.2987948937,-0.0868819929,1
5b44393ed,5b44393ed,utterance_16.mp4,0.5283641547,0.135725165,1
5b44393ed,5b44393ed,utterance_17.mp4,0.2184933509,-0.0224143563,1
5b44393ed,5b44393ed,utterance_18.mp4,0.4896144529,-0.133296956,1
5b44393ed,5b44393ed,utterance_19.mp4,0.4291464357,-0.29522390600000004,1
5b44393ed,5b44393ed,utterance_20.mp4,0.7130609239,0.1010115199,1
5b44393ed,5b44393ed,utterance_21.mp4,0.39201606899999997,0.2060284248,1
5b44393ed,5b44393ed,utterance_22.mp4,0.1696432091,-0.0016002229,1
5c33be3cd,4091ec374_1,utterance_1.mp4,0.3459106365,-0.2356089339,1
5c33be3cd,4091ec374_1,utterance_2.mp4,0.46567904460000004,-0.14709491630000002,1
5c33be3cd,4091ec374_1,utterance_3.mp4,0.3320912531,-0.057710934900000004,1
5c33be3cd,4091ec374_1,utterance_4.mp4,0.4277809951,-0.2291642191,1
5c33be3cd,4091ec374_1,utterance_5.mp4,0.3993285087,-0.0151860307,1
5c33be3cd,4091ec374_1,utterance_6.mp4,0.4452234114,-0.0993180643,1
5c33be3cd,4091ec374_1,utterance_7.mp4,0.3416393966,0.2670791039,1
5c33be3cd,4091ec374_1,utterance_8.mp4,0.3359798624,-0.10801621550000001,1
5c33be3cd,4091ec374_1,utterance_9.mp4,0.4500434246,-0.2418397334,1
5c33be3cd,4091ec374_1,utterance_10.mp4,0.41740717479999995,0.0254427664,1
5c33be3cd,4091ec374_1,utterance_11.mp4,0.330931404,-0.0036911659000000005,1
5c33be3cd,4091ec374_1,utterance_12.mp4,0.35901888049999997,-0.2107575055,1
5c33be3cd,4091ec374_1,utterance_13.mp4,0.5068766521,-0.2460481409,1
5c33be3cd,4091ec374_1,utterance_14.mp4,0.39404908829999996,0.0647008523,1
5c33be3cd,4091ec374_1,utterance_15.mp4,0.4621422284,0.1054485634,1
5c33be3cd,4091ec374_1,utterance_16.mp4,0.454214601,0.061394467599999995,1
5c33be3cd,4091ec374_1,utterance_17.mp4,0.3633530528,-0.0140887982,1
5c33be3cd,4091ec374_1,utterance_20.mp4,0.5304015112,-0.0567027377,1
5c33be3cd,5c33be3cd_1,utterance_1.mp4,0.6950904438,-0.6563613609000001,1
5c33be3cd,5c33be3cd_1,utterance_2.mp4,0.33580527979999997,-0.5079590822,1
5c33be3cd,5c33be3cd_1,utterance_3.mp4,0.181534107,-0.0360749805,1
5c33be3cd,5c33be3cd_1,utterance_4.mp4,0.2385192992,-0.3086861539,1
5c33be3cd,5c33be3cd_1,utterance_5.mp4,0.1149881275,-0.1255289777,1
5c33be3cd,5c33be3cd_1,utterance_6.mp4,0.2383811586,-0.35483209299999996,1
5c33be3cd,5c33be3cd_1,utterance_7.mp4,0.08714642410000001,-0.2400565649,1
5c33be3cd,5c33be3cd_1,utterance_9.mp4,0.061766617,-0.5123854092,1
5c33be3cd,5c33be3cd_1,utterance_10.mp4,0.11509820230000001,-0.5730134937,1
5c33be3cd,5c33be3cd_1,utterance_12.mp4,0.0173870524,-0.11641571,1
5c33be3cd,5c33be3cd_1,utterance_13.mp4,0.0751984074,-0.4079897797,1
5c33be3cd,5c33be3cd_1,utterance_14.mp4,0.09665078869999999,-0.1450095731,1
5c33be3cd,5c33be3cd_1,utterance_15.mp4,0.0867608069,-0.1119700713,1
5c33be3cd,5c33be3cd_1,utterance_16.mp4,0.1309970828,-0.42057029939999996,1
5c33be3cd,5c33be3cd_1,utterance_17.mp4,0.2701360782,-0.1466902043,1
5c33be3cd,5c33be3cd_1,utterance_18.mp4,0.22402793010000002,-0.4773946274,1
5c33be3cd,5c33be3cd_1,utterance_19.mp4,0.173588579,-0.43407246619999995,1
5c33be3cd,5c33be3cd_1,utterance_20.mp4,0.1172848337,-0.3821613877,1
64b27f54f,64b27f54f_1,utterance_23.mp4,0.179309594,0.007641591600000001,1
64b27f54f,64b27f54f_1,utterance_24.mp4,0.1651927118,-0.1276795996,1
64b27f54f,64b27f54f_1,utterance_25.mp4,0.2035304298,-0.1141880606,1
64b27f54f,64b27f54f_1,utterance_26.mp4,0.37275392020000003,0.34674520090000005,1
64b27f54f,64b27f54f_1,utterance_28.mp4,0.434531451,0.4324700832,1
64b27f54f,64b27f54f_1,utterance_29.mp4,0.3432581061,0.26068700370000003,1
64b27f54f,64b27f54f_1,utterance_30.mp4,0.3788586993,0.33319657329999997,1
64b27f54f,64b27f54f_1,utterance_32.mp4,0.8851734142000001,-0.4491427597,1
64b27f54f,64b27f54f_1,utterance_34.mp4,0.32932778329999995,0.40970599609999997,1
64b27f54f,64b27f54f_2,utterance_39.mp4,0.7908500526000001,0.6801464951999999,1
64b27f54f,64b27f54f_2,utterance_40.mp4,0.6316027465999999,0.6939355229,1
64b27f54f,64b27f54f_2,utterance_41.mp4,0.8071116706,0.2917481761,1
64b27f54f,64b27f54f_2,utterance_42.mp4,0.877790796,0.6766074045,1
64b27f54f,64b27f54f_2,utterance_43.mp4,0.5333925768,0.477431441,1
64b27f54f,64b27f54f_3,utterance_45.mp4,0.6631156871,-0.0353484413,1
64b27f54f,64b27f54f_3,utterance_46.mp4,0.8909118837000001,0.6718568672,1
64b27f54f,64b27f54f_3,utterance_48.mp4,0.7586051138,-0.1909467621,1
64b27f54f,64b27f54f_3,utterance_50.mp4,0.3304357012,-0.058289512300000006,1
64b27f54f,64b27f54f_3,utterance_51.mp4,0.2322208425,0.18207383370000002,1
64b27f54f,64b27f54f_4,utterance_67.mp4,0.39472754549999994,-0.22558706039999998,6
64b27f54f,64b27f54f_4,utterance_69.mp4,0.6620683233,-0.4958093792,6
64b27f54f,64b27f54f_4,utterance_70.mp4,0.309933993,-0.3029947502,6
64b27f54f,64b27f54f_4,utterance_71.mp4,0.8838349958,-0.7974849923999999,6
64b27f54f,64b27f54f_4,utterance_72.mp4,0.2801197043,-0.051875148200000006,6
64b27f54f,64b27f54f_4,utterance_73.mp4,0.5160450885,-0.3265194418,6
64b27f54f,64b27f54f_4,utterance_74.mp4,0.1555221726,-0.1579847138,6
68062fe15,68062fe15_1,utterance_1.mp4,0.3994906957,-0.7230143267,1
68062fe15,68062fe15_1,utterance_2.mp4,0.0531984899,-0.7473274506,1
68062fe15,68062fe15_1,utterance_3.mp4,0.0,-0.7261960545999999,1
68062fe15,68062fe15_1,utterance_4.mp4,0.57672384,-0.7202828859,1
68062fe15,68062fe15_1,utterance_6.mp4,0.07998772950000001,0.036064903100000004,1
692e35f74,692e35f74_1,utterance_5.mp4,0.23245189300000002,-0.0005034665,1
692e35f74,692e35f74_1,utterance_6.mp4,0.2141509805,0.381802166,1
692e35f74,692e35f74_1,utterance_8.mp4,0.3311539084,0.039112932999999996,1
692e35f74,692e35f74_1,utterance_10.mp4,0.3334664355,-0.1441688685,1
692e35f74,692e35f74_1,utterance_11.mp4,0.3225428622,0.12179501029999999,1
692e35f74,692e35f74_1,utterance_12.mp4,0.334963516,0.0263408493,1
692e35f74,692e35f74_1,utterance_15.mp4,0.5232092927,-0.0737777007,1
692e35f74,692e35f74_1,utterance_16.mp4,0.43700514380000005,0.038750637000000004,1
692e35f74,692e35f74_1,utterance_17.mp4,0.2838726086,-0.033290711,1
692e35f74,692e35f74_1,utterance_18.mp4,0.4500651658,-0.1690638643,1
71091df7b,71091df7b_10,utterance_112.mp4,0.4625832278,0.6956564329,6
71091df7b,71091df7b_10,utterance_113.mp4,0.5245284102000001,0.5853357899,6
71091df7b,71091df7b_10,utterance_114.mp4,0.5352810386,0.45489302090000006,6
71091df7b,71091df7b_9,utterance_109.mp4,0.4441773454,0.6840730001,1
71091df7b,71091df7b_9,utterance_110.mp4,0.26017717170000004,0.2931077784,1
71091df7b,71091df7b_9,utterance_111.mp4,0.2623059913,0.25365575690000003,1
7459327df,7459327df,utterance_1.mp4,0.3652096065,-0.0587310886,1
7459327df,7459327df,utterance_2.mp4,0.5815273065,0.1553868213,1
7459327df,7459327df,utterance_3.mp4,0.6566907831000001,0.2646622836,1
7459327df,7459327df,utterance_4.mp4,0.597434104,-0.2436159557,1
7459327df,7459327df,utterance_5.mp4,0.5847432920000001,-0.4907647035,1
7459327df,7459327df,utterance_6.mp4,0.09429735019999999,-0.1037045525,1
7459327df,7459327df,utterance_7.mp4,0.2522327691,0.0,1
7459327df,7459327df,utterance_8.mp4,0.3774527314,0.055835804,1
7459327df,7459327df,utterance_9.mp4,0.228462302,-0.0663777793,1
7459327df,7459327df,utterance_10.mp4,0.34042860770000005,-0.4545333464,1
7459327df,7459327df,utterance_11.mp4,0.4183767124,-0.3859596759,1
7459327df,7459327df,utterance_12.mp4,0.33929958039999997,-0.4303518929,1
7459327df,7459327df,utterance_13.mp4,0.7284902947,-0.5402967747999999,1
7459327df,7459327df,utterance_14.mp4,0.4183098533,0.0397952806,1
7459327df,7459327df,utterance_16.mp4,0.3153165651,-0.36932843460000003,1
7459327df,7459327df,utterance_17.mp4,0.4177570406,-0.033180370099999995,1
7459327df,7459327df,utterance_18.mp4,0.3269106816,-0.2015166327,1
7459327df,7459327df,utterance_19.mp4,0.3139918203,-0.5300040945000001,1
7459327df,7459327df,utterance_20.mp4,0.3329458591,0.3434021619,1
7459327df,7459327df,utterance_21.mp4,0.30117462370000003,0.5227670282,1
784a2f83f,784a2f83f_1,utterance_1.mp4,0.4203585993,0.2285075898,6
784a2f83f,784a2f83f_1,utterance_2.mp4,0.2740851378,-0.43933109439999996,6
784a2f83f,784a2f83f_1,utterance_3.mp4,0.1434578278,0.1231890788,6
784a2f83f,784a2f83f_1,utterance_4.mp4,0.2375786601,0.12324338230000001,6
793f836eb,793f836eb_1,utterance_1.mp4,0.8088771633,0.8236932654000001,1
793f836eb,793f836eb_1,utterance_2.mp4,0.6269405317,0.5390188700999999,1
793f836eb,793f836eb_1,utterance_3.mp4,0.6016420221000001,0.587522851,1
793f836eb,793f836eb_1,utterance_4.mp4,0.7716437691,0.4168889661,1
793f836eb,793f836eb_1,utterance_5.mp4,0.3217509477,0.4727072671,1
793f836eb,793f836eb_1,utterance_6.mp4,0.3386901726,0.5871384820000001,1
793f836eb,793f836eb_1,utterance_7.mp4,0.40754815409999995,0.7617970511,1
7a0306a52,7a0306a52_1,utterance_1.mp4,0.49832693450000004,-0.2528397117,1
7a0306a52,7a0306a52_1,utterance_2.mp4,0.6301977811,-0.5947293281,1
7a0306a52,7a0306a52_1,utterance_3.mp4,0.3906714562,-0.5819654992000001,1
