name,utterance,valence
d1dae148e,utterance_4.mp4,-0.3377833664417267
d1dae148e,utterance_5.mp4,-0.4242874284585317
d1dae148e,utterance_6.mp4,-0.3138682295878728
d1dae148e,utterance_7.mp4,-0.16438520109901825
d1dae148e,utterance_8.mp4,-0.3692592779795329
d1dae148e,utterance_9.mp4,-0.18529621818258116
d1dae148e,utterance_10.mp4,-0.3953609565893809
ddf3a516c,utterance_1.mp4,0.008137860024968782
ddf3a516c,utterance_2.mp4,0.016093119974054087
ddf3a516c,utterance_3.mp4,-0.006016707668701808
ddf3a516c,utterance_4.mp4,-0.05608757274846236
ddf3a516c,utterance_5.mp4,-0.01803145557641983
ddf3a516c,utterance_6.mp4,0.047767478662232556
ddf3a516c,utterance_7.mp4,-0.07625971517215173
ddf3a516c,utterance_8.mp4,0.013318590664615234
ddf3a516c,utterance_9.mp4,-0.016327649354934692
ddf3a516c,utterance_10.mp4,-0.07173152493002515
ddf3a516c,utterance_11.mp4,-0.03226390356818835
ddf3a516c,utterance_12.mp4,0.011649325334777435
ddf3a516c,utterance_13.mp4,-0.005511176617195209
ddf3a516c,utterance_14.mp4,-0.024949476743737858
ddf3a516c,utterance_15.mp4,0.05288682381312052
ddf3a516c,utterance_16.mp4,0.02535666897892952
ddf3a516c,utterance_17.mp4,0.007285201922059059
e8a276493,utterance_4.mp4,0.15352875956644615
e8a276493,utterance_5.mp4,0.25037287672360736
e8a276493,utterance_6.mp4,0.13099798808495203
e8a276493,utterance_7.mp4,0.32687098657091457
e8a276493,utterance_8.mp4,0.11168881319463253
e8a276493,utterance_9.mp4,0.0892137005769958
e8a276493,utterance_10.mp4,0.29903073112169903
e8a276493,utterance_11.mp4,0.34967440615097684
e8a276493,utterance_12.mp4,0.366669625043869
e8a276493,utterance_13.mp4,0.08722323784604669
e8a276493,utterance_14.mp4,0.11598127956191699
e8a276493,utterance_15.mp4,0.16399724533160528
e8a276493,utterance_17.mp4,0.351818323135376
e8a276493,utterance_18.mp4,0.3848647189637025
e8a276493,utterance_19.mp4,0.20147767600913843
e8a276493,utterance_20.mp4,0.4082411155104637
e8a276493,utterance_21.mp4,0.2851763231058915
e8a276493,utterance_22.mp4,0.3750679592291514
e8a276493,utterance_23.mp4,0.14666074110815921
e8a276493,utterance_24.mp4,0.35388679057359695
e8a276493,utterance_25.mp4,0.3572675387064616
e8a276493,utterance_27.mp4,0.368459340184927
e8a276493,utterance_28.mp4,0.17403538866589466
e8a276493,utterance_29.mp4,0.1432795086875558
e8a276493,utterance_30.mp4,0.1509121743341287
e8a276493,utterance_31.mp4,0.28297730286916095
e8a276493,utterance_32.mp4,0.17487988620996475
e8a276493,utterance_33.mp4,0.09334212495014071
e8a276493,utterance_34.mp4,0.3583048805594444
e8a276493,utterance_35.mp4,0.29168859620889026
e8a276493,utterance_36.mp4,0.28393574555714923
e8a276493,utterance_37.mp4,0.2929081643621127
e8a276493,utterance_38.mp4,0.09115814953111112
e8a276493,utterance_39.mp4,0.13697508163750172
e8a276493,utterance_40.mp4,0.29566579932967824
e8a276493,utterance_41.mp4,0.08547274597610037
e8a276493,utterance_42.mp4,0.31969332074125606
e8a276493,utterance_43.mp4,0.30361509198943776
e8a276493,utterance_44.mp4,0.09761475321526329
e8a276493,utterance_45.mp4,0.18615741282701492
e8a276493,utterance_46.mp4,0.19530590685705343
e8a276493,utterance_47.mp4,0.2514632021387418
e8a276493,utterance_48.mp4,0.19107309356331825
e8a276493,utterance_49.mp4,0.3494195491075516
e8a276493,utterance_50.mp4,0.17822762423505387
e8a276493,utterance_51.mp4,0.09972197283059359
e8a276493,utterance_52.mp4,0.08885591158953805
e8a276493,utterance_53.mp4,0.24263663962483406
e8a276493,utterance_54.mp4,0.2294595850010713
e8a276493,utterance_55.mp4,0.29621334622303647
e8a276493,utterance_56.mp4,0.1876119300723076
e8a276493,utterance_57.mp4,0.2542147325972716
e8a276493,utterance_58.mp4,0.16080369924505553
e8a276493,utterance_59.mp4,0.16080369924505553
e8a276493,utterance_61.mp4,0.2627819205323855
fd41c38b2,utterance_1.mp4,0.016211122274398804
fd41c38b2,utterance_2.mp4,-0.0426316869755586
fd41c38b2,utterance_3.mp4,-0.020636614082225908
fd41c38b2,utterance_4.mp4,-0.053449357549349465
fd41c38b2,utterance_5.mp4,-0.07248535503943761
fd41c38b2,utterance_6.mp4,0.5445467929045359
fd41c38b2,utterance_7.mp4,0.3161354064941406
fd41c38b2,utterance_8.mp4,0.1785479262471199
fd41c38b2,utterance_9.mp4,0.26166650528709096
fd41c38b2,utterance_10.mp4,0.10076842581232388
fd41c38b2,utterance_11.mp4,0.2586363696803649
fd41c38b2,utterance_12.mp4,-0.015874833799898624
fd41c38b2,utterance_13.mp4,0.09568454263110955
fd41c38b2,utterance_14.mp4,-0.10179801533619563
fd41c38b2,utterance_15.mp4,-0.09534198511391878
fd41c38b2,utterance_16.mp4,0.09424241678789258
fd41c38b2,utterance_17.mp4,0.12024853999416034
fd41c38b2,utterance_18.mp4,0.22172572712103525
fd41c38b2,utterance_19.mp4,0.09212860837578773
fd41c38b2,utterance_20.mp4,-0.02433999883942306
fd41c38b2,utterance_21.mp4,-0.018336469462762277
fd41c38b2,utterance_22.mp4,-0.08592140674591064
fd41c38b2,utterance_23.mp4,-0.059623985240856804
fd41c38b2,utterance_24.mp4,-0.11763357704815765
fd41c38b2,utterance_25.mp4,0.0536834221954147
fd41c38b2,utterance_26.mp4,0.11255117541683528
fd41c38b2,utterance_27.mp4,0.009236518293619156
fd41c38b2,utterance_28.mp4,-0.11422967414061229
fd41c38b2,utterance_29.mp4,0.10135605791583657
fd41c38b2,utterance_30.mp4,0.053705364310493074
fd41c38b2,utterance_31.mp4,0.3013993551333745
fd41c38b2,utterance_32.mp4,-0.07324924257894357
fd41c38b2,utterance_33.mp4,0.21944492496550083
fd41c38b2,utterance_34.mp4,-0.11797983075181644
fd41c38b2,utterance_35.mp4,-0.07459183471898238
fd41c38b2,utterance_36.mp4,0.006653787878652413
fd41c38b2,utterance_37.mp4,0.12060273811221123
fd41c38b2,utterance_38.mp4,0.3229854851961136
fd41c38b2,utterance_39.mp4,0.19377713464200497
fd41c38b2,utterance_40.mp4,-0.05940409656614065
fd41c38b2,utterance_41.mp4,0.10346675602098306
fd41c38b2,utterance_42.mp4,-0.07166287085662286
fd41c38b2,utterance_43.mp4,-0.13269336273272833
fd41c38b2,utterance_44.mp4,-0.15799162040154138
fd41c38b2,utterance_45.mp4,0.1181962601840496
fd41c38b2,utterance_46.mp4,-0.13436961142967144
fd41c38b2,utterance_47.mp4,-0.19128305092453957
fd41c38b2,utterance_48.mp4,-0.31625691677133244
fd41c38b2,utterance_49.mp4,-0.3542199855049451
fd41c38b2,utterance_50.mp4,-0.2143288596222798
fd41c38b2,utterance_51.mp4,-0.27448183794816333
fd41c38b2,utterance_52.mp4,-0.07244114577770233
fd41c38b2,utterance_53.mp4,-0.0664757063301901
fd41c38b2,utterance_54.mp4,-0.3434852287173271
fd41c38b2,utterance_55.mp4,-0.11136610309282939
fd41c38b2,utterance_56.mp4,-0.07626220149298508
fd41c38b2,utterance_57.mp4,-0.23080751796563467
2b7a44d40_1,utterance_1.mp4,-0.06439234875142574
2b7a44d40_1,utterance_2.mp4,0.051600376764933266
2b7a44d40_1,utterance_3.mp4,0.06746917264536023
2b7a44d40_1,utterance_4.mp4,-0.0020673051476478577
2b7a44d40_1,utterance_5.mp4,-0.07254782970994711
175acc2a4_1,utterance_1.mp4,0.45075640082359314
175acc2a4_1,utterance_2.mp4,0.486826424797376
175acc2a4_1,utterance_3.mp4,0.40652893235286075
175acc2a4_1,utterance_4.mp4,0.44874662657578784
175acc2a4_1,utterance_5.mp4,0.44087982426087063
610fd0cfb_1,utterance_1.mp4,-0.17349633326133093
610fd0cfb_1,utterance_2.mp4,-0.23973837463806072
610fd0cfb_1,utterance_3.mp4,-0.282730164937675
610fd0cfb_1,utterance_4.mp4,0.09867401358981927
610fd0cfb_1,utterance_5.mp4,-0.39191334694623947
610fd0cfb_1,utterance_6.mp4,0.06355597171932459
610fd0cfb_1,utterance_7.mp4,0.0877349271128575
610fd0cfb_1,utterance_8.mp4,-0.12574437633156776
975d467b7_1,utterance_1.mp4,0.39498579998811084
975d467b7_1,utterance_2.mp4,0.27330108483632404
975d467b7_1,utterance_4.mp4,0.40102629363536835
975d467b7_1,utterance_5.mp4,0.2390200880666574
c2e8f2b89_1,utterance_1.mp4,0.5875129550695419
c2e8f2b89_1,utterance_2.mp4,0.5805862993001938
c2e8f2b89_1,utterance_3.mp4,0.5390637616316477
d7c8650e0_1,utterance_2.mp4,0.095637330164512
d7c8650e0_1,utterance_5.mp4,0.06035861528168122
d7c8650e0_1,utterance_6.mp4,0.02435825640956561
d7c8650e0_1,utterance_7.mp4,-0.08770343412955602
d7c8650e0_1,utterance_8.mp4,-0.12582579938073954
d7c8650e0_1,utterance_9.mp4,0.10191093385219574
d7c8650e0_1,utterance_10.mp4,0.08450200129300356
d39d991a8_1,utterance_2.mp4,-0.18035906553268433
d39d991a8_1,utterance_3.mp4,-0.285631629327933
d39d991a8_1,utterance_4.mp4,-0.26795410737395287
d39d991a8_1,utterance_5.mp4,-0.37803495799501735
d73b7560a_1,utterance_1.mp4,-0.7129495640595754
d73b7560a_1,utterance_2.mp4,-0.7104469761252403
d73b7560a_1,utterance_3.mp4,-0.6775498675803343
d73b7560a_1,utterance_4.mp4,-0.7319415186842283
dc937fe58_1,utterance_1.mp4,0.440769890944163
dc937fe58_1,utterance_2.mp4,0.2934864127698044
dc937fe58_1,utterance_4.mp4,0.3819618721803029
dc937fe58_1,utterance_5.mp4,0.2974725104868412
2b47d407c_1,utterance_1.mp4,0.40869901577631634
2b47d407c_1,utterance_2.mp4,0.44576647380987805
2b47d407c_1,utterance_3.mp4,0.45065023253361386
2b47d407c_1,utterance_4.mp4,0.34421006093422574
2b47d407c_1,utterance_5.mp4,0.36267029742399853
2b47d407c_1,utterance_6.mp4,0.37900589654843014
2b47d407c_1,utterance_7.mp4,0.4270670215288798
2b47d407c_1,utterance_8.mp4,0.37122942755619687
2b47d407c_1,utterance_9.mp4,0.3171535295744737
2b47d407c_1,utterance_10.mp4,0.3876105497280757
2b47d407c_1,utterance_11.mp4,0.3182501507302125
2b47d407c_1,utterance_12.mp4,0.3915502652525902
2b47d407c_1,utterance_13.mp4,0.3690548613667488
2b47d407c_1,utterance_14.mp4,0.34612934788068134
2b47d407c_1,utterance_15.mp4,0.288521945476532
2b47d407c_1,utterance_16.mp4,0.281729094684124
2b47d407c_1,utterance_17.mp4,0.3328665494918823
2b47d407c_1,utterance_18.mp4,0.30739881719152135
2b47d407c_1,utterance_19.mp4,0.3023390620946884
2b47d407c_1,utterance_20.mp4,0.35290249809622765
2b47d407c_1,utterance_21.mp4,0.3844667499264081
2b47d407c_1,utterance_22.mp4,0.3637367809812228
2b47d407c_1,utterance_23.mp4,0.42210744321346283
3f2e427de_1,utterance_1.mp4,-0.0953990143413345
3f2e427de_1,utterance_2.mp4,-0.08510632812976837
3f2e427de_1,utterance_3.mp4,-0.17920861269036928
3f2e427de_1,utterance_4.mp4,-0.05714380430678526
3f2e427de_1,utterance_5.mp4,0.03324216014395157
4b16a4aa0_1,utterance_1.mp4,-0.6232552975416183
4b16a4aa0_1,utterance_2.mp4,-0.4867008402943611
4b16a4aa0_1,utterance_3.mp4,-0.47672534982363385
4b16a4aa0_1,utterance_4.mp4,-0.5429852306842804
4b16a4aa0_1,utterance_5.mp4,-0.5576669275760651
4b16a4aa0_1,utterance_6.mp4,-0.3060758089025815
5ae4d78f1_1,utterance_1.mp4,0.20736831923325857
5ae4d78f1_1,utterance_2.mp4,0.1753737727801005
5ae4d78f1_1,utterance_3.mp4,0.03580780024640262
5ae4d78f1_1,utterance_4.mp4,-0.009442864917218685
5ae4d78f1_1,utterance_5.mp4,0.004418661817908287
5ae4d78f1_1,utterance_6.mp4,0.13578944032390913
5ae4d78f1_1,utterance_7.mp4,0.07304087157050769
6a3db07f1_1,utterance_1.mp4,0.2391235480705897
6a3db07f1_1,utterance_2.mp4,0.25883770485719043
6a3db07f1_1,utterance_3.mp4,0.20515483617782593
6a3db07f1_1,utterance_4.mp4,0.24096359436710676
6a3db07f1_1,utterance_5.mp4,0.26580921560525894
6a3db07f1_1,utterance_6.mp4,0.1272628220419089
6a3db07f1_1,utterance_7.mp4,0.15803445875644684
6a3db07f1_1,utterance_8.mp4,0.09584790437171857
6b45db6a1_1,utterance_1.mp4,-0.32665458880364895
6b45db6a1_1,utterance_2.mp4,-0.3666511693348487
6b45db6a1_1,utterance_3.mp4,-0.32914415126045543
6b45db6a1_1,utterance_4.mp4,-0.372031902273496
6b45db6a1_1,utterance_6.mp4,-0.20491179979095855
6b45db6a1_1,utterance_7.mp4,-0.17968521639704704
6b45db6a1_1,utterance_8.mp4,-0.2597080059349537
6b45db6a1_1,utterance_9.mp4,-0.14956701112290224
6b45db6a1_1,utterance_10.mp4,-0.2155298280219237
6b45db6a1_1,utterance_11.mp4,-0.208532294879357
6b45db6a1_1,utterance_12.mp4,-0.3303545129795869
6b45db6a1_1,utterance_13.mp4,-0.32787741472323734
6b45db6a1_1,utterance_14.mp4,-0.3352561704814434
7e9cc4f37_1,utterance_1.mp4,0.23459682303170362
7e9cc4f37_1,utterance_2.mp4,0.24103685592611632
7e9cc4f37_1,utterance_3.mp4,0.22263952593008676
7e9cc4f37_1,utterance_4.mp4,0.1663711480796337
7e9cc4f37_1,utterance_5.mp4,0.31843964631358784
7e9cc4f37_1,utterance_6.mp4,0.29033951709667843
7e9cc4f37_1,utterance_7.mp4,0.24487420761336884
7e9cc4f37_1,utterance_8.mp4,0.19758580128351846
8bae01f71_1,utterance_1.mp4,0.5448995729287466
8bae01f71_1,utterance_2.mp4,0.1440104879438877
8bae01f71_1,utterance_3.mp4,0.10588948304454486
8bae01f71_1,utterance_4.mp4,0.22148058780779442
8bae01f71_1,utterance_5.mp4,0.18502521266539892
8bae01f71_1,utterance_7.mp4,-0.02845783159136772
8bae01f71_1,utterance_8.mp4,0.0975201850136121
8bae01f71_1,utterance_9.mp4,0.34986135611931485
8bae01f71_1,utterance_10.mp4,0.4432737200210492
8bae01f71_1,utterance_11.mp4,0.12799274548888206
8bae01f71_1,utterance_12.mp4,-0.019677686194578808
8bae01f71_1,utterance_13.mp4,0.1355730195355136
8bae01f71_1,utterance_14.mp4,0.01602430610607068
8bae01f71_1,utterance_15.mp4,-0.027383123834927876
8bae01f71_1,utterance_16.mp4,0.19734478757406274
8bae01f71_1,utterance_17.mp4,-0.17454543337225914
8bae01f71_1,utterance_18.mp4,-0.03217578182617823
8bae01f71_1,utterance_19.mp4,0.2726488299667835
8bae01f71_1,utterance_20.mp4,-0.07076209659377734
9b882983a_1,utterance_2.mp4,-0.30200214746097725
9b882983a_1,utterance_4.mp4,-0.3356547753016154
9b882983a_1,utterance_5.mp4,-0.2590482731660207
9b882983a_1,utterance_6.mp4,-0.2230010243753592
9b882983a_1,utterance_7.mp4,-0.2826897551616033
9b882983a_1,utterance_8.mp4,0.0020982356121142707
9ce9a4d38_1,utterance_1.mp4,0.5139069010814031
9ce9a4d38_1,utterance_2.mp4,0.19138377780715624
9ce9a4d38_1,utterance_3.mp4,0.4056289941072464
9ce9a4d38_1,utterance_4.mp4,0.5222499743103981
9ce9a4d38_1,utterance_5.mp4,0.07680064936478932
9ce9a4d38_1,utterance_6.mp4,0.15270388995607695
9ce9a4d38_1,utterance_7.mp4,0.030440207105129957
9ce9a4d38_1,utterance_8.mp4,0.13899390504229814
9ce9a4d38_1,utterance_9.mp4,-0.007418833362559478
9ce9a4d38_1,utterance_10.mp4,0.009146904572844505
9ce9a4d38_1,utterance_11.mp4,-0.007722651973987619
9ce9a4d38_1,utterance_12.mp4,-0.14493131637573242
9ce9a4d38_1,utterance_13.mp4,0.02237200092834731
9ce9a4d38_1,utterance_14.mp4,0.18192223800967136
9ce9a4d38_1,utterance_15.mp4,-0.10169979992012183
9ce9a4d38_1,utterance_16.mp4,0.16962626789851734
9ce9a4d38_1,utterance_17.mp4,0.056641375025113426
9ce9a4d38_1,utterance_19.mp4,0.22544108517467976
9ce9a4d38_1,utterance_20.mp4,0.14349858028193316
9ce9a4d38_1,utterance_21.mp4,0.21222972931961218
23cdb64b3_1,utterance_1.mp4,0.5720920115709305
23cdb64b3_1,utterance_2.mp4,0.5333697497844696
23cdb64b3_1,utterance_3.mp4,0.5322416325410207
23cdb64b3_1,utterance_4.mp4,0.5096518645683924
23cdb64b3_1,utterance_5.mp4,0.5075225383043289
23cdb64b3_1,utterance_6.mp4,0.5606468915939331
23cdb64b3_1,utterance_7.mp4,0.4152676338950793
43f9ef86e_1,utterance_1.mp4,0.1455036640788118
43f9ef86e_1,utterance_2.mp4,0.13674261157090464
43f9ef86e_1,utterance_3.mp4,0.12622478852669397
43f9ef86e_1,utterance_4.mp4,0.2890989637623231
43f9ef86e_1,utterance_5.mp4,0.05041901767253876
43f9ef86e_1,utterance_6.mp4,0.10224461741745472
43f9ef86e_1,utterance_7.mp4,0.09649895131587982
43f9ef86e_1,utterance_8.mp4,-0.12009485283245643
88c192af8_1,utterance_1.mp4,0.15128629468381405
88c192af8_1,utterance_2.mp4,-0.050416981180508934
88c192af8_1,utterance_3.mp4,-0.06293262168765068
88c192af8_1,utterance_4.mp4,-0.28890372067689896
88c192af8_1,utterance_5.mp4,-0.07554173159102599
88c192af8_1,utterance_6.mp4,-0.3808242467542489
88c192af8_1,utterance_7.mp4,-0.26562828570604324
88c192af8_1,utterance_8.mp4,-0.5811808158953985
88c192af8_1,utterance_9.mp4,-0.40572312474250793
88c192af8_1,utterance_10.mp4,-0.3752615501483281
88c192af8_1,utterance_11.mp4,-0.4757937639951706
88c192af8_1,utterance_12.mp4,-0.2987133620772511
88c192af8_1,utterance_13.mp4,-0.31464141483108204
88c192af8_1,utterance_14.mp4,-0.03280623567601045
88c192af8_1,utterance_15.mp4,-0.19259616701553264
88c192af8_1,utterance_18.mp4,-0.4196960429350535
88c192af8_1,utterance_19.mp4,-0.3204113963680963
88c192af8_1,utterance_20.mp4,0.016467792292435963
0853ce554_1,utterance_1.mp4,0.3124477192759514
0853ce554_1,utterance_2.mp4,0.22796689594785371
0853ce554_1,utterance_3.mp4,0.2618634554867943
0853ce554_1,utterance_4.mp4,-0.3944413686792056
0853ce554_1,utterance_5.mp4,-0.450776144862175
0853ce554_1,utterance_6.mp4,-0.4747266098856926
0853ce554_1,utterance_7.mp4,-0.4836681087811788
0853ce554_1,utterance_8.mp4,-0.4238306221862634
0853ce554_1,utterance_9.mp4,-0.1934126913547516
0853ce554_1,utterance_10.mp4,-0.41923172026872635
0853ce554_1,utterance_11.mp4,-0.44152644587059814
0853ce554_1,utterance_12.mp4,-0.43608402212460834
0853ce554_1,utterance_13.mp4,-0.418355210373799
0853ce554_1,utterance_14.mp4,-0.4490653242294987
0853ce554_1,utterance_15.mp4,-0.3887554481625557
0853ce554_1,utterance_16.mp4,-0.48305470279107493
0853ce554_1,utterance_17.mp4,-0.41975827732433874
0853ce554_1,utterance_18.mp4,-0.34197295922786
0853ce554_1,utterance_20.mp4,-0.5678316627939543
0853ce554_1,utterance_21.mp4,-0.3766041199366252
0853ce554_1,utterance_22.mp4,-0.3329492633541425
888f448f5_1,utterance_1.mp4,-0.017383335158228874
888f448f5_1,utterance_2.mp4,-0.0992119051516056
888f448f5_1,utterance_3.mp4,-0.008137597236782312
888f448f5_1,utterance_4.mp4,0.029762708581984043
888f448f5_1,utterance_5.mp4,-0.11058955142895381
888f448f5_1,utterance_6.mp4,-0.1008191021780173
888f448f5_1,utterance_7.mp4,-0.03549368345799545
888f448f5_1,utterance_8.mp4,-0.070608054054901
888f448f5_1,utterance_9.mp4,0.019377556319038074
888f448f5_1,utterance_10.mp4,-0.12887493909026185
888f448f5_1,utterance_11.mp4,-0.032012204794834055
8705af2e3_1,utterance_1.mp4,0.21188653291513523
8705af2e3_1,utterance_2.mp4,0.23122743889689445
8705af2e3_1,utterance_3.mp4,0.2631171854833762
8705af2e3_1,utterance_4.mp4,0.2738972620572895
8705af2e3_1,utterance_5.mp4,0.24573041995366415
8705af2e3_1,utterance_6.mp4,0.07563640627389152
8705af2e3_1,utterance_7.mp4,0.2916211870809396
8705af2e3_1,utterance_8.mp4,0.3869352986415227
8705af2e3_1,utterance_9.mp4,0.26661493132511777
8705af2e3_1,utterance_10.mp4,0.2988729563852151
8705af2e3_1,utterance_11.mp4,0.34703681617975235
99101d5dc_1,utterance_3.mp4,0.13245769869536161
99101d5dc_1,utterance_5.mp4,-0.1518631677996988
99101d5dc_1,utterance_6.mp4,0.1355426199734211
99101d5dc_1,utterance_7.mp4,0.2484876598076274
99101d5dc_1,utterance_8.mp4,-0.007978000096045434
99101d5dc_1,utterance_9.mp4,-0.1423215076016883
99101d5dc_1,utterance_11.mp4,0.0461324043571949
99101d5dc_1,utterance_12.mp4,-0.02972276392392814
99101d5dc_1,utterance_13.mp4,-0.32278640816609067
99101d5dc_1,utterance_14.mp4,0.2848826199769974
99101d5dc_1,utterance_15.mp4,0.23329115845263004
99101d5dc_1,utterance_16.mp4,0.11822340280438463
99101d5dc_1,utterance_18.mp4,-0.1293918490409851
99101d5dc_1,utterance_19.mp4,0.0527354304989179
99101d5dc_1,utterance_20.mp4,0.012042038763562838
99101d5dc_1,utterance_21.mp4,-0.021021851648886997
99101d5dc_1,utterance_23.mp4,-0.01023709774017334
99101d5dc_1,utterance_25.mp4,-0.025439321994781494
99101d5dc_1,utterance_26.mp4,0.006974412128329277
99101d5dc_1,utterance_27.mp4,0.03678475817044576
99101d5dc_1,utterance_29.mp4,0.15771607806285223
99101d5dc_1,utterance_30.mp4,0.19301258369038501
99101d5dc_1,utterance_31.mp4,0.2690884731709957
99101d5dc_1,utterance_33.mp4,0.20423567419250807
99101d5dc_1,utterance_34.mp4,-0.0317569604764382
99101d5dc_1,utterance_35.mp4,0.2400019702812036
99101d5dc_1,utterance_36.mp4,0.21019014157354832
99101d5dc_1,utterance_38.mp4,0.16706446434060732
99101d5dc_1,utterance_39.mp4,0.03285735927056521
99101d5dc_1,utterance_40.mp4,0.058167570581038795
99101d5dc_1,utterance_42.mp4,0.19820749759674072
99101d5dc_1,utterance_43.mp4,0.29948805769284564
a77361542_1,utterance_1.mp4,0.8023672600587209
a77361542_1,utterance_2.mp4,0.800643652677536
a77361542_1,utterance_3.mp4,0.779343823591868
a77361542_1,utterance_4.mp4,0.8036953409512838
a77361542_1,utterance_5.mp4,0.79684845606486
a77361542_1,utterance_6.mp4,0.80354043841362
a77361542_1,utterance_7.mp4,0.8082509338855743
a77361542_1,utterance_8.mp4,0.7832493682702383
a77361542_1,utterance_9.mp4,0.7697145740191141
a77361542_1,utterance_10.mp4,0.7591730654239655
cf197f451_1,utterance_1.mp4,0.46103129784266156
cf197f451_1,utterance_2.mp4,0.47907131413618725
cf197f451_1,utterance_3.mp4,0.48557233313719433
cf197f451_1,utterance_4.mp4,0.5263090233008066
cf197f451_1,utterance_5.mp4,0.49986468255519867
cf197f451_1,utterance_6.mp4,0.3731771881381671
cf197f451_1,utterance_7.mp4,0.40709255139033
cf197f451_1,utterance_8.mp4,0.44764645397663116
cf197f451_1,utterance_9.mp4,0.4761650115251541
cf197f451_1,utterance_10.mp4,0.26459029285858077
cf197f451_1,utterance_11.mp4,0.33208992580572766
cf197f451_1,utterance_12.mp4,0.3885338753461838
cf197f451_1,utterance_13.mp4,0.5505596051613489
cf197f451_1,utterance_14.mp4,0.528330514828364
cf197f451_1,utterance_15.mp4,0.32269860059022903
cf197f451_1,utterance_16.mp4,0.3608679175376892
d096f5992_1,utterance_1.mp4,0.47133364031712216
d096f5992_1,utterance_2.mp4,0.38725929396847886
d096f5992_1,utterance_3.mp4,0.5317037651936213
d096f5992_1,utterance_4.mp4,0.025908265340452392
d096f5992_1,utterance_5.mp4,0.15208604000508785
d096f5992_1,utterance_6.mp4,0.18677487472693124
d096f5992_1,utterance_7.mp4,0.2536720285813014
d096f5992_1,utterance_8.mp4,0.33267734696467716
d096f5992_1,utterance_9.mp4,0.2730550865332286
d096f5992_1,utterance_10.mp4,0.04709696148832639
d096f5992_1,utterance_11.mp4,-0.13414802898963293
d096f5992_1,utterance_12.mp4,0.16828044752279916
d096f5992_1,utterance_13.mp4,-0.016571978727976482
d096f5992_1,utterance_14.mp4,0.2055684874455134
d096f5992_1,utterance_15.mp4,0.2055684874455134
d096f5992_1,utterance_16.mp4,-0.2320562278230985
d096f5992_1,utterance_17.mp4,-0.23526974715059623
d096f5992_1,utterance_18.mp4,-0.27125141707559425
d096f5992_1,utterance_19.mp4,-0.2956433817744255
d096f5992_1,utterance_20.mp4,0.26396957226097584
d096f5992_1,utterance_21.mp4,0.24998830693463484
d096f5992_1,utterance_22.mp4,0.054942416648070015
d096f5992_1,utterance_23.mp4,-0.047363596657911934
d096f5992_1,utterance_24.mp4,0.07916052391131718
d096f5992_1,utterance_25.mp4,-0.05125556141138077
d096f5992_1,utterance_26.mp4,-0.002100595273077488
d096f5992_1,utterance_27.mp4,0.15288429831465086
d096f5992_1,utterance_28.mp4,0.0008105169981718063
d096f5992_1,utterance_29.mp4,-0.02340732639034589
e0fbb351e_1,utterance_1.mp4,0.11342566025753816
e0fbb351e_1,utterance_2.mp4,-0.08219579607248306
e0fbb351e_1,utterance_3.mp4,-0.1099430558970198
e0fbb351e_1,utterance_4.mp4,-0.18471445888280869
e0fbb351e_1,utterance_5.mp4,-0.13190648766855398
e0fbb351e_1,utterance_6.mp4,0.05945457330866096
e0fbb351e_1,utterance_7.mp4,0.156032072690626
e0fbb351e_1,utterance_8.mp4,0.12962179879347482
